episode,env_id,update,global_step,mode,alpha,reward_scale,ret_used,ret_env_scaled,ret_shaping,ep_len,total_cost_yuan,loss_term,v_term,line_term,switch_term,trafo_term,risk_term,import_cost_yuan,loss_cost_yuan,v_cost_yuan,line_cost_yuan,trafo_cost_yuan,risk_cost_yuan_like,switch_cost_yuan,pf_failed,total_scale_yuan,risk_scale_yuan
4091,58,48,98240,JOINT,0.18666666666666668,1e-06,-1.6285905092954636,-1.5375887975096703,-0.09100170240427052,24,45786.778576982644,43.13006994158856,0.0,0.0,1600.0,2413.5038441644274,34170.14375004918,7603.130982769039,43.13006994158856,0.0,0.0,2413.5038441644274,34170.14375004918,1600.0,0,824126.1353150215,802077.2448354372
4092,59,48,98240,JOINT,0.18666666666666668,1e-06,-5.7089681178331375,-5.05086001381278,-0.6581081274400153,24,46253.50371633914,49.612240083829796,0.0,0.0,1600.0,2259.737687992434,34217.55505991139,8176.210968435317,49.612240083829796,0.0,0.0,2259.737687992434,34217.55505991139,1600.0,0,824126.1353150215,802077.2448354372
4093,60,48,98240,JOINT,0.18666666666666668,1e-06,-7.396651901304722,-6.4454265385866165,-0.9512251421312491,24,43504.65810485055,38.57722363817072,0.0,0.0,1600.0,2314.793344499201,34480.013712993255,5109.851047358086,38.57722363817072,0.0,0.0,2314.793344499201,34480.013712993255,1600.0,0,824126.1353150215,802077.2448354372
4094,61,48,98240,JOINT,0.18666666666666668,1e-06,-1.6159975230693817,-1.3858462311327457,-0.2301512919405165,24,44487.990708886195,25.88318536225207,0.0,0.0,2400.0,2133.481739889632,34060.457627043,5894.0513419535655,25.88318536225207,0.0,0.0,2133.481739889632,34060.457627043,2400.0,0,824126.1353150215,802077.2448354372
4095,62,48,98240,JOINT,0.18666666666666668,1e-06,-1.625796016305685,-1.5129460021853447,-0.11285000282650193,24,45946.26280206093,38.28829886745736,0.0,0.0,2400.0,2216.3792564489045,34144.840634047025,7185.042911565006,38.28829886745736,0.0,0.0,2216.3792564489045,34144.840634047025,2400.0,0,824126.1353150215,802077.2448354372
4096,63,48,98240,JOINT,0.18666666666666668,1e-06,-1.578808929771185,-1.4276421032845974,-0.15116683380678297,24,79933.12757380499,129.95692997255395,37.743204443107246,0.0,2400.0,2243.7991045537356,65890.2846070736,9361.300657734546,129.95692997255395,37.743204443107246,0.0,2243.7991045537356,65890.2846070736,2400.0,0,824126.1353150215,802077.2448354372
4097,0,49,99776,JOINT,0.19333333333333336,1e-06,-6.567879635840654,-5.68860337883234,-0.8792762812102836,24,323862.64906165376,77.93343805215859,0.0,952.3498278982778,2400.0,2393.723584287641,307684.68519022135,10431.890459246519,77.93343805215859,0.0,952.3498278982778,2393.723584287641,307684.68519022135,2400.0,0,771467.5843100128,750499.0705864344
4098,1,49,99776,JOINT,0.19333333333333336,1e-06,-6.285812441259623,-5.396184030920267,-0.8896284617002433,24,411395.77020330436,190.19151235271127,527.2139504872015,215.52206170178934,800.0,2499.6179429962526,396825.4347263593,10527.981521759808,190.19151235271127,527.2139504872015,215.52206170178934,2499.6179429962526,396825.4347263593,800.0,0,771467.5843100128,750499.0705864344
4099,2,49,99776,JOINT,0.19333333333333336,1e-06,-5.539742898195982,-4.585352346301079,-0.954390643487374,24,126022.10056341795,69.64434540380226,0.0,0.0,1600.0,2312.031483553356,112428.82928497673,9681.239794887859,69.64434540380226,0.0,0.0,2312.031483553356,112428.82928497673,1600.0,0,771467.5843100128,750499.0705864344
4100,3,49,99776,JOINT,0.19333333333333336,1e-06,-2.8046343363821507,-2.334770254790783,-0.4698640771737942,24,47328.68686615579,104.99206102746086,7.2697644925987275,0.0,1600.0,2249.882038351657,35063.05883562103,8408.476227690506,104.99206102746086,7.2697644925987275,0.0,2249.882038351657,35063.05883562103,1600.0,0,771467.5843100128,750499.0705864344
4101,4,49,99776,JOINT,0.19333333333333336,1e-06,-2.149886105209589,-1.7995492741465569,-0.35033683141072597,24,43149.388831042685,32.72775349166347,0.0,0.0,2400.0,1951.9466015974845,34460.76269299893,4336.679536446275,32.72775349166347,0.0,0.0,1951.9466015974845,34460.76269299893,2400.0,0,771467.5843100128,750499.0705864344
4102,5,49,99776,JOINT,0.19333333333333336,1e-06,-11.244795758277178,-9.460020184516907,-1.7847754669561988,24,45742.34281623851,35.92141426668125,0.0,0.0,2400.0,2281.614964338504,34132.341522971285,6928.386328928718,35.92141426668125,0.0,0.0,2281.614964338504,34132.341522971285,2400.0,0,771467.5843100128,750499.0705864344
4103,6,49,99776,JOINT,0.19333333333333336,1e-06,-3.163673724979162,-2.724281620234251,-0.43939217479899517,24,42043.96695719163,13.955616387855649,0.0,0.0,1600.0,2344.97487659868,33943.0046271392,4155.987453453753,13.955616387855649,0.0,0.0,2344.97487659868,33943.0046271392,1600.0,0,771467.5843100128,750499.0705864344
4104,7,49,99776,JOINT,0.19333333333333336,1e-06,-2.963467486202717,-2.321335833519697,-0.642131614002089,24,45492.77952928426,40.45375435190743,0.0,0.0,1600.0,2297.908877330336,34153.653806165166,7441.2168457887565,40.45375435190743,0.0,0.0,2297.908877330336,34153.653806165166,1600.0,0,771467.5843100128,750499.0705864344
4105,8,49,99776,JOINT,0.19333333333333336,1e-06,-4.297815978527069,-3.6054225899279118,-0.6923933687961351,24,45899.78174653521,130.54255675611597,722.0755115304961,0.0,2400.0,2499.517364383442,35785.49184850967,4492.6970221116,130.54255675611597,722.0755115304961,0.0,2499.517364383442,35785.49184850967,2400.0,0,771467.5843100128,750499.0705864344
4106,9,49,99776,JOINT,0.19333333333333336,1e-06,-7.995912700891495,-6.718308053910732,-1.277604723152084,24,109331.70399140369,150.23845449531834,153.9949922579997,0.0,1600.0,1893.9006141185284,96534.9341332372,9148.874251789959,150.23845449531834,153.9949922579997,0.0,1893.9006141185284,96534.9341332372,1600.0,0,771467.5843100128,750499.0705864344
4107,10,49,99776,JOINT,0.19333333333333336,1e-06,-5.677106250077486,-4.751499995589256,-0.925606250750522,24,1437554.646846473,287.4586752627651,2323.5928584986736,27613.305194445515,1600.0,809.806279034538,1394562.397493346,10645.545021148406,287.4586752627651,2323.5928584986736,27613.305194445515,809.806279034538,1394562.397493346,1600.0,0,771467.5843100128,750499.0705864344
4108,11,49,99776,JOINT,0.19333333333333336,1e-06,-4.9843012392520905,-4.3085982240736485,-0.6757030431429546,24,45420.173148165944,157.2148663466016,54.16831513818278,0.0,1600.0,754.5831636876803,35250.94904481329,7760.47262452679,157.2148663466016,54.16831513818278,0.0,754.5831636876803,35250.94904481329,1600.0,0,771467.5843100128,750499.0705864344
4109,12,49,99776,JOINT,0.19333333333333336,1e-06,-1.4842438586056232,-1.3622984550893307,-0.12194541151945794,24,44736.7477577308,42.69702742851179,0.0,0.0,3200.0,1973.0484366912224,34585.338936917346,4978.360384122232,42.69702742851179,0.0,0.0,1973.0484366912224,34585.338936917346,3200.0,0,771467.5843100128,750499.0705864344
4110,13,49,99776,JOINT,0.19333333333333336,1e-06,-1.799230758100748,-1.6328758597373962,-0.16635489933503173,24,41716.30074937478,25.076827391065365,0.0,0.0,0.0,1903.3397371175051,34080.528275230135,5732.432737027137,25.076827391065365,0.0,0.0,1903.3397371175051,34080.528275230135,0.0,0,771467.5843100128,750499.0705864344
4111,14,49,99776,JOINT,0.19333333333333336,1e-06,-5.31291626021266,-4.556673590093851,-0.7562425843797005,24,50293.57196792093,61.85300121846453,0.0,0.0,2400.0,2000.6649671986856,36731.46140785959,9161.445592862652,61.85300121846453,0.0,0.0,2000.6649671986856,36731.46140785959,2400.0,0,771467.5843100128,750499.0705864344
4112,15,49,99776,JOINT,0.19333333333333336,1e-06,-1.7666586674749851,-1.497949868440628,-0.26870880058966584,24,45995.200436471205,80.87279799910137,1.420647729588655,0.0,2400.0,1874.0502795096554,34974.4477881235,6745.281721108461,80.87279799910137,1.420647729588655,0.0,1874.0502795096554,34974.4477881235,2400.0,0,771467.5843100128,750499.0705864344
4113,16,49,99776,JOINT,0.19333333333333336,1e-06,-11.482428397983313,-10.630230154842138,-0.8521981934954723,24,42851.359066570956,46.60729321357124,0.0,0.0,2400.0,752.3373209271656,34834.156146031135,4864.865599612654,46.60729321357124,0.0,0.0,752.3373209271656,34834.156146031135,2400.0,0,771467.5843100128,750499.0705864344
4114,17,49,99776,JOINT,0.19333333333333336,1e-06,-8.965515114367008,-8.059568740427494,-0.9059462988842278,24,48082.59828922113,85.35506460452541,0.0,0.0,3200.0,2309.1910870802667,34901.342160545006,7672.0650415958635,85.35506460452541,0.0,0.0,2309.1910870802667,34901.342160545006,3200.0,0,771467.5843100128,750499.0705864344
4115,18,49,99776,JOINT,0.19333333333333336,1e-06,-5.466158393770456,-4.661376178264618,-0.8047823002152534,24,45817.93237651322,49.98597122796691,0.0,0.0,800.0,2468.6949440001013,34270.78949168562,8278.447940827506,49.98597122796691,0.0,0.0,2468.6949440001013,34270.78949168562,800.0,0,771467.5843100128,750499.0705864344
4116,19,49,99776,JOINT,0.19333333333333336,1e-06,-5.673790629953146,-5.234998635947704,-0.43879201377741994,24,46351.98483837159,126.10766648248838,211.61078331475778,0.0,1600.0,749.8636540126973,35617.79279576728,8172.717605276853,126.10766648248838,211.61078331475778,0.0,749.8636540126973,35617.79279576728,1600.0,0,771467.5843100128,750499.0705864344
4117,20,49,99776,JOINT,0.19333333333333336,1e-06,-2.0373541973531246,-1.9054130762815475,-0.1319411320084085,24,47346.27560342896,83.736943792163,0.0,0.0,2400.0,2372.0978617972432,34872.627697864664,7701.5500437670535,83.736943792163,0.0,0.0,2372.0978617972432,34872.627697864664,2400.0,0,771467.5843100128,750499.0705864344
4118,21,49,99776,JOINT,0.19333333333333336,1e-06,-2.2986690662801266,-1.9272542297840118,-0.37141479418923457,24,45694.92482946369,72.08498711302427,3.4603290515072853,0.0,1600.0,2499.3814214272124,35027.96801730586,6564.1150616791165,72.08498711302427,3.4603290515072853,0.0,2499.3814214272124,35027.96801730586,1600.0,0,771467.5843100128,750499.0705864344
4119,22,49,99776,JOINT,0.19333333333333336,1e-06,-4.059139516204596,-3.1392813958227634,-0.9198581494142613,24,48335.99293973308,124.07958332025694,144.66397537823548,0.0,1600.0,2499.5299027231563,35486.70503841078,8605.094023220909,124.07958332025694,144.66397537823548,0.0,2499.5299027231563,35486.70503841078,1600.0,0,771467.5843100128,750499.0705864344
4120,23,49,99776,JOINT,0.19333333333333336,1e-06,-4.37658703699708,-3.7254363670945168,-0.6511505832864593,24,45391.160732906865,49.068402341180985,0.0,0.0,800.0,2321.6153162259097,34219.510914784776,8050.034501896176,49.068402341180985,0.0,0.0,2321.6153162259097,34219.510914784776,800.0,0,771467.5843100128,750499.0705864344
4121,24,49,99776,JOINT,0.19333333333333336,1e-06,-3.298017367720604,-2.9175701811909676,-0.38044720634197204,24,50704.35534231061,142.48431176973764,935.3862227006828,0.0,1600.0,2499.5381328870862,40984.73701572816,4684.693970994681,142.48431176973764,935.3862227006828,0.0,2499.5381328870862,40984.73701572816,1600.0,0,771467.5843100128,750499.0705864344
4122,25,49,99776,JOINT,0.19333333333333336,1e-06,-3.059237603098154,-2.6439453177154064,-0.4152922735052805,24,243349.01292470444,60.21056034754944,0.0,280.2714833287072,2400.0,5999.325795793755,229264.35200616225,5405.0636394197345,60.21056034754944,0.0,280.2714833287072,5999.325795793755,229264.35200616225,2400.0,0,771467.5843100128,750499.0705864344
4123,26,49,99776,JOINT,0.19333333333333336,1e-06,-4.351075053215027,-3.820823062211275,-0.5302520512448005,24,46710.5675920622,45.1168472529698,0.0,0.0,2400.0,2303.599569680793,34188.26035529508,7818.707667086323,45.1168472529698,0.0,0.0,2303.599569680793,34188.26035529508,2400.0,0,771467.5843100128,750499.0705864344
4124,27,49,99776,JOINT,0.19333333333333336,1e-06,-9.41831824555993,-8.24762562289834,-1.1706925038993363,24,46294.21292919487,52.666779668612854,0.0,0.0,1600.0,1902.743623985425,34327.49931301054,8463.969992198907,52.666779668612854,0.0,0.0,1902.743623985425,34327.49931301054,1600.0,0,771467.5843100128,750499.0705864344
4125,28,49,99776,JOINT,0.19333333333333336,1e-06,-3.037886317819357,-2.607014052569866,-0.4308722107950598,24,46007.390964716455,45.17308028535394,0.0,0.0,1600.0,2423.1198851460285,34187.39545130573,7796.8756282646955,45.17308028535394,0.0,0.0,2423.1198851460285,34187.39545130573,1600.0,0,771467.5843100128,750499.0705864344
4126,29,49,99776,JOINT,0.19333333333333336,1e-06,-1.5412169694900513,-1.443690113723278,-0.09752685082497922,24,43135.10105772047,23.316845812567806,0.0,0.0,1600.0,1980.9600559228827,34062.677663135335,5491.4633386622545,23.316845812567806,0.0,0.0,1980.9600559228827,34062.677663135335,1600.0,0,771467.5843100128,750499.0705864344
4127,30,49,99776,JOINT,0.19333333333333336,1e-06,-4.38445333391428,-3.8245790377259254,-0.5598742779841026,24,47587.33079890595,135.9740042258732,287.6972269690283,0.0,2400.0,750.1773681474549,35721.64976630593,8427.806437483536,135.9740042258732,287.6972269690283,0.0,750.1773681474549,35721.64976630593,2400.0,0,771467.5843100128,750499.0705864344
4128,31,49,99776,JOINT,0.19333333333333336,1e-06,-8.45619411766529,-7.2997185327112675,-1.1564757410188518,24,52032.0074302641,153.28919667884946,320.40050917624137,0.0,0.0,2499.5721167663846,39789.78554878133,9422.249255540146,153.28919667884946,320.40050917624137,0.0,2499.5721167663846,39789.78554878133,0.0,0,771467.5843100128,750499.0705864344
4129,32,49,99776,JOINT,0.19333333333333336,1e-06,-2.308091726154089,-1.9621254242956638,-0.34596632820554085,24,42980.80163892688,20.045108005186464,0.0,0.0,1600.0,2312.2899386486483,34001.30010609634,5067.211594181891,20.045108005186464,0.0,0.0,2312.2899386486483,34001.30010609634,1600.0,0,771467.5843100128,750499.0705864344
4130,33,49,99776,JOINT,0.19333333333333336,1e-06,-1.4350195676088333,-1.1989422775804996,-0.23607729901249214,24,45493.39931268008,163.566999150198,67.6716272997943,0.0,1600.0,765.6836180136952,35232.86862596179,7827.175441404802,163.566999150198,67.6716272997943,0.0,765.6836180136952,35232.86862596179,1600.0,0,771467.5843100128,750499.0705864344
4131,34,49,99776,JOINT,0.19333333333333336,1e-06,-3.301519710570574,-2.8618694245815277,-0.43965028986334814,24,47397.133641825174,127.7970116763606,84.81540025213316,0.0,1600.0,1853.63057577239,35473.093814265434,8385.593851535215,127.7970116763606,84.81540025213316,0.0,1853.63057577239,35473.093814265434,1600.0,0,771467.5843100128,750499.0705864344
4132,35,49,99776,JOINT,0.19333333333333336,1e-06,-4.074285827577114,-3.484792161732912,-0.5894935493792096,24,43480.68635848231,74.16263483300288,33.89331671737827,0.0,1600.0,759.8335539905656,35211.77494911455,5875.1845386598125,74.16263483300288,33.89331671737827,0.0,759.8335539905656,35211.77494911455,1600.0,0,771467.5843100128,750499.0705864344
4133,36,49,99776,JOINT,0.19333333333333336,1e-06,-2.1356702148914337,-1.6955921202898026,-0.4400781094034512,24,42431.32308883315,16.25279447034628,0.0,0.0,1600.0,2310.0219110823305,33965.752341937296,4555.548835813528,16.25279447034628,0.0,0.0,2310.0219110823305,33965.752341937296,1600.0,0,771467.5843100128,750499.0705864344
4134,37,49,99776,JOINT,0.19333333333333336,1e-06,-3.5667437613010406,-3.1284545697271824,-0.43828915368455146,24,47007.34744291535,151.17446709515755,558.756373938744,0.0,1600.0,770.5363345947347,35976.38489827646,8101.669836105407,151.17446709515755,558.756373938744,0.0,770.5363345947347,35976.38489827646,1600.0,0,771467.5843100128,750499.0705864344
4135,38,49,99776,JOINT,0.19333333333333336,1e-06,-1.3361917324364185,-1.1024870052933693,-0.23370472939064102,24,45920.17407948703,62.36565926236972,0.0,0.0,2400.0,2268.870804927626,34717.6441192929,6533.659155266503,62.36565926236972,0.0,0.0,2268.870804927626,34717.6441192929,2400.0,0,771467.5843100128,750499.0705864344
4136,39,49,99776,JOINT,0.19333333333333336,1e-06,-6.668171979486942,-5.613312687724829,-1.054859344121069,24,43412.88192734052,17.06575965980811,0.0,0.0,2400.0,2379.826767937546,33976.592841094214,4656.462318308758,17.06575965980811,0.0,0.0,2379.826767937546,33976.592841094214,2400.0,0,771467.5843100128,750499.0705864344
4137,40,49,99776,JOINT,0.19333333333333336,1e-06,-2.151692159473896,-1.9394274018704891,-0.2122647489219283,24,45090.87304378308,94.53909539778992,51.61497793701054,0.0,0.0,2499.442217423695,35278.15422838403,7261.661620038348,94.53909539778992,51.61497793701054,0.0,2499.442217423695,35278.15422838403,0.0,0,771467.5843100128,750499.0705864344
4138,41,49,99776,JOINT,0.19333333333333336,1e-06,-1.279123492538929,-1.1006074100732803,-0.17851608787430454,24,44869.99990297989,85.91771539535168,21.08982271496836,0.0,0.0,2499.4358337795907,35158.42658481948,7191.047661665858,85.91771539535168,21.08982271496836,0.0,2499.4358337795907,35158.42658481948,0.0,0,771467.5843100128,750499.0705864344
4139,42,49,99776,JOINT,0.19333333333333336,1e-06,-3.281894501298666,-2.7689495868980885,-0.5129449583481378,24,46590.440898317174,39.928448507516606,0.0,0.0,1600.0,5999.173707379796,34565.844440330315,4425.422750607061,39.928448507516606,0.0,0.0,5999.173707379796,34565.844440330315,1600.0,0,771467.5843100128,750499.0705864344
4140,43,49,99776,JOINT,0.19333333333333336,1e-06,-2.4633963964879513,-2.034792762249708,-0.42860364053398375,24,42115.29616485774,47.44056266349478,0.0,0.0,1600.0,750.5115910138312,34831.9163758576,4932.868197986307,47.44056266349478,0.0,0.0,750.5115910138312,34831.9163758576,1600.0,0,771467.5843100128,750499.0705864344
4141,44,49,99776,JOINT,0.19333333333333336,1e-06,-1.8404478468000889,-1.484231147915125,-0.35621669750660656,24,43843.53283156348,52.82543766624989,7.441565636941084,0.0,2400.0,2498.9560697671855,35053.29775585735,3883.8374403020116,52.82543766624989,7.441565636941084,0.0,2498.9560697671855,35053.29775585735,2400.0,0,771467.5843100128,750499.0705864344
4142,45,49,99776,JOINT,0.19333333333333336,1e-06,-1.6920841336250305,-1.4180999174714088,-0.2739842249916789,24,45356.463496210956,128.94156785151776,892.9490983783691,0.0,1600.0,2499.1047833109697,35910.70703395892,4453.702580562694,128.94156785151776,892.9490983783691,0.0,2499.1047833109697,35910.70703395892,1600.0,0,771467.5843100128,750499.0705864344
4143,46,49,99776,JOINT,0.19333333333333336,1e-06,-6.172400772571564,-5.045363683253527,-1.1270370921368402,24,46265.04919316705,110.10043335772582,150.0676153856576,0.0,2400.0,753.4247676913916,35518.830762549216,7442.726047540782,110.10043335772582,150.0676153856576,0.0,753.4247676913916,35518.830762549216,2400.0,0,771467.5843100128,750499.0705864344
4144,47,49,99776,JOINT,0.19333333333333336,1e-06,-9.377215053886175,-8.175505187362432,-1.2017100008496104,24,49686.36358370445,135.59947593208605,91.05674982272876,0.0,2400.0,1966.1798258338133,36287.452110048194,8941.674897999712,135.59947593208605,91.05674982272876,0.0,1966.1798258338133,36287.452110048194,2400.0,0,771467.5843100128,750499.0705864344
4145,48,49,99776,JOINT,0.19333333333333336,1e-06,-5.883247207850218,-5.272797252982855,-0.6104500315943735,24,44702.625332843665,33.02694678883092,0.0,0.0,1600.0,2353.6816510232256,34105.48316357028,6643.460518250158,33.02694678883092,0.0,0.0,2353.6816510232256,34105.48316357028,1600.0,0,771467.5843100128,750499.0705864344
4146,49,49,99776,JOINT,0.19333333333333336,1e-06,-4.5498752892017365,-4.176845911890268,-0.37302940467682977,24,42653.23224030798,33.130861412342114,0.0,0.0,1600.0,2498.99843505964,34484.0317324438,4070.2020728045427,33.130861412342114,0.0,0.0,2498.99843505964,34484.0317324438,1600.0,0,771467.5843100128,750499.0705864344
4147,50,49,99776,JOINT,0.19333333333333336,1e-06,-4.292253404855728,-3.735442843288183,-0.55681049880106,24,47397.4369817908,74.92644550584158,6.769810487275114,0.0,3200.0,2499.387900143181,35063.1077508329,6628.1715203274425,74.92644550584158,6.769810487275114,0.0,2499.387900143181,35063.1077508329,3200.0,0,771467.5843100128,750499.0705864344
4148,51,49,99776,JOINT,0.19333333333333336,1e-06,-3.122103162109852,-2.7319533489644527,-0.3901498707092835,24,46946.9344859757,86.4295161622282,36.014347810895714,0.0,2400.0,2499.4026538023686,35221.59473685257,6789.922747509871,86.4295161622282,36.014347810895714,0.0,2499.4026538023686,35221.59473685257,2400.0,0,771467.5843100128,750499.0705864344
4149,52,49,99776,JOINT,0.19333333333333336,1e-06,-3.0130425170063972,-2.590034358203411,-0.4230081825183395,24,276326.05284022447,74.67494615214619,0.0,544.3246987207834,0.0,2412.8350261894802,263232.40214016003,10136.490975154198,74.67494615214619,0.0,544.3246987207834,2412.8350261894802,263232.40214016003,0.0,0,771467.5843100128,750499.0705864344
4150,53,49,99776,JOINT,0.19333333333333336,1e-06,-2.0207138769328594,-1.6482019424438477,-0.3725119403000766,24,45777.57797360237,43.40120014054421,0.0,0.0,1600.0,2317.399010208515,34166.53858259007,7693.6403808037885,43.40120014054421,0.0,0.0,2317.399010208515,34166.53858259007,1600.0,0,771467.5843100128,750499.0705864344
4151,54,49,99776,JOINT,0.19333333333333336,1e-06,-4.919739320874214,-4.057939514517784,-0.8617998926093182,24,42584.27495980005,73.51743031156087,31.300377233733226,0.0,800.0,759.396169819442,35212.069522626894,5781.508890119983,73.51743031156087,31.300377233733226,0.0,759.396169819442,35212.069522626894,800.0,0,771467.5843100128,750499.0705864344
4152,55,49,99776,JOINT,0.19333333333333336,1e-06,-7.63544388115406,-6.628305077552795,-1.0071389841226241,24,44078.03694566262,35.6093914499123,0.0,0.0,800.0,2252.7531763700126,34128.57799592868,6896.70577336393,35.6093914499123,0.0,0.0,2252.7531763700126,34128.57799592868,800.0,0,771467.5843100128,750499.0705864344
4153,56,49,99776,JOINT,0.19333333333333336,1e-06,-1.2736805006861687,-1.1004011519253254,-0.1732793594617397,24,46592.216740568765,35.76144986506615,0.0,0.0,3200.0,2361.97487978513,34137.56890716756,6892.67295361608,35.76144986506615,0.0,0.0,2361.97487978513,34137.56890716756,3200.0,0,771467.5843100128,750499.0705864344
4154,57,49,99776,JOINT,0.19333333333333336,1e-06,-1.9442994073033333,-1.67504246160388,-0.2692569355526939,24,629628.8355292141,186.90685467036118,501.60922808241065,2240.224028063499,1600.0,2499.596212809333,612827.5915802345,9959.814480024364,186.90685467036118,501.60922808241065,2240.224028063499,2499.596212809333,612827.5915802345,1600.0,0,771467.5843100128,750499.0705864344
4155,58,49,99776,JOINT,0.19333333333333336,1e-06,-3.915822058916092,-3.2390617541968822,-0.6767603024716178,24,41241.02123631904,20.781156895404475,0.0,0.0,0.0,2026.4174750504953,34029.78721257879,5184.816548689753,20.781156895404475,0.0,0.0,2026.4174750504953,34029.78721257879,0.0,0,771467.5843100128,750499.0705864344
4156,59,49,99776,JOINT,0.19333333333333336,1e-06,-5.503586012870073,-4.863363686949015,-0.6402222946503511,24,173165.27960200593,56.29842740746542,0.0,27.351519166395175,3200.0,5999.302173520393,158712.9885320677,5225.637377251423,56.29842740746542,0.0,27.351519166395175,5999.302173520393,158712.9885320677,3200.0,0,771467.5843100128,750499.0705864344
4157,60,49,99776,JOINT,0.19333333333333336,1e-06,-6.5207964070141315,-5.709457788616419,-0.8113387139087233,24,42439.59284150296,16.62978166870954,0.0,0.0,1600.0,2268.3683963993394,33971.38656809578,4599.837877007843,16.62978166870954,0.0,0.0,2268.3683963993394,33971.38656809578,1600.0,0,771467.5843100128,750499.0705864344
4158,61,49,99776,JOINT,0.19333333333333336,1e-06,-5.274596635252237,-4.41760366037488,-0.856993037632201,24,47184.79503287585,99.38536797155854,44.59679038205519,0.0,1600.0,2499.4788757634637,35256.6101747096,7784.10919202073,99.38536797155854,44.59679038205519,0.0,2499.4788757634637,35256.6101747096,1600.0,0,771467.5843100128,750499.0705864344
4159,62,49,99776,JOINT,0.19333333333333336,1e-06,-4.052835315465927,-3.4842122085392475,-0.5686232027432805,24,43337.98701684922,72.01791208088018,29.008434147411506,0.0,1600.0,759.9154551744729,35191.22841991195,5757.834707615382,72.01791208088018,29.008434147411506,0.0,759.9154551744729,35191.22841991195,1600.0,0,771467.5843100128,750499.0705864344
4160,63,49,99776,JOINT,0.19333333333333336,1e-06,-2.5293251909315586,-2.0790718533098698,-0.45025334745994783,24,44497.740072757726,94.3577003436053,103.71434189517021,0.0,1600.0,758.6738920175352,35421.697491670566,6613.654347174452,94.3577003436053,103.71434189517021,0.0,758.6738920175352,35421.697491670566,1600.0,0,771467.5843100128,750499.0705864344
4161,0,50,101312,JOINT,0.2,1e-06,-2.4601004011929035,-2.0211317278444767,-0.4389686609432101,24,45869.14101469815,42.708388396046026,0.0,0.0,1600.0,2452.532681147649,34188.92431723864,7627.684016311866,42.708388396046026,0.0,0.0,2452.532681147649,34188.92431723864,1600.0,0,693985.1280217882,674666.8124304942
4162,1,50,101312,JOINT,0.2,1e-06,-3.3521346002817154,-2.56216374412179,-0.7899708967904251,24,1118686.920311578,116.42566858840352,52.9332209454068,21271.324573735437,1600.0,5999.511647972799,1082341.8621033293,7421.28876559516,116.42566858840352,52.9332209454068,21271.324573735437,5999.511647972799,1082341.8621033293,1600.0,0,693985.1280217882,674666.8124304942
4163,2,50,101312,JOINT,0.2,1e-06,-1.4351953081786633,-1.1609211415052414,-0.2742741573601961,24,44145.97725693924,31.06914826340274,0.0,0.0,1600.0,2005.654314860439,34119.650528481594,6420.672413597208,31.06914826340274,0.0,0.0,2005.654314860439,34119.650528481594,1600.0,0,693985.1280217882,674666.8124304942
4164,3,50,101312,JOINT,0.2,1e-06,-2.6146494038403034,-1.9697055146098137,-0.6449439017040034,24,43695.64750593096,19.21168390199841,0.0,0.0,2400.0,2309.4319999513755,33992.6213534768,4993.594152502777,19.21168390199841,0.0,0.0,2309.4319999513755,33992.6213534768,2400.0,0,693985.1280217882,674666.8124304942
4165,4,50,101312,JOINT,0.2,1e-06,-2.2356690876185894,-1.8789250068366528,-0.35674409568193366,24,42139.04488634897,108.70107565330606,0.10450328996673096,0.0,0.0,760.3304709624334,34931.1526935647,6447.457218531872,108.70107565330606,0.10450328996673096,0.0,760.3304709624334,34931.1526935647,0.0,0,693985.1280217882,674666.8124304942
4166,5,50,101312,JOINT,0.2,1e-06,-4.244828745722771,-3.5034073628485203,-0.741421396061778,24,47578.09423615399,99.57128484912822,6.697595071663534,0.0,2400.0,2130.9429767170136,35052.14376388493,7988.309900480385,99.57128484912822,6.697595071663534,0.0,2130.9429767170136,35052.14376388493,2400.0,0,693985.1280217882,674666.8124304942
4167,6,50,101312,JOINT,0.2,1e-06,-4.747865803539753,-3.9528973288834095,-0.7949684567338166,24,45160.3233495462,85.56175569079325,34.66331618727045,0.0,2400.0,749.8439186384298,35228.94048198727,6746.875632733225,85.56175569079325,34.66331618727045,0.0,749.8439186384298,35228.94048198727,2400.0,0,693985.1280217882,674666.8124304942
4168,7,50,101312,JOINT,0.2,1e-06,-5.015061393380165,-4.177625872194767,-0.8374355321129164,24,45317.815639043125,63.57241954680308,0.013763264672033294,0.0,1600.0,2499.3554881628984,34912.633270707054,6305.813116908496,63.57241954680308,0.013763264672033294,0.0,2499.3554881628984,34912.633270707054,1600.0,0,693985.1280217882,674666.8124304942
4169,8,50,101312,JOINT,0.2,1e-06,-3.1740015279501677,-2.6068528071045876,-0.5671487077542892,24,40775.792470768436,15.952169654643674,0.0,0.0,0.0,2337.528616915655,33962.62100026234,4475.642853590438,15.952169654643674,0.0,0.0,2337.528616915655,33962.62100026234,0.0,0,693985.1280217882,674666.8124304942
4170,9,50,101312,JOINT,0.2,1e-06,-7.33582241460681,-6.193115960806608,-1.1427063560485842,24,428654.5290622202,85.13010161263307,0.0,1995.026721131563,2400.0,2381.6830974406,411027.38974810054,10850.429495547498,85.13010161263307,0.0,1995.026721131563,2381.6830974406,411027.38974810054,2400.0,0,693985.1280217882,674666.8124304942
